X,Y
-897.5315227869586,452.8918282154851
-897.2961493098235,453.77534028215865
-897.8609199469589,454.558003605357
-897.933409607148,453.4068437198903
-898.398820717672,453.74468462292214
-897.5267486644265,453.5612754219038
-898.5750373150452,454.01700187916344
-899.6422825277086,452.54301387213366
-898.2279706546955,454.42496108105047
-898.5048419597834,454.40693764794383
-897.4970933174301,453.6347083094531
-897.4850145448979,453.24861165178896
-899.8701115229006,457.28158325625407
-898.8761898414999,455.03200342788404
-897.2107439787059,454.4887756250644
-897.6610492316405,452.34054004109987
-897.477609414416,452.5890770891539
-897.1670723542635,454.14553822249405
-897.8365163434628,452.7631529440657
-896.9307962523226,453.4581295669274
-897.7971229419874,454.10941820769784
-895.6189562803038,455.73428080473155
-897.7211775960591,454.0372407254805
-897.2668621932464,453.93952678822296
-898.355525857907,453.50541591000547
-897.2033837462178,455.2328867432962
-895.8649689339279,454.60105892580316
-897.3969967482535,454.282924649751
-898.2158951063371,453.78313009614817
-898.7922571590408,455.0409253493905
-899.6482288328561,454.22908757517314
-899.1380864406051,454.67071722787426
-896.7951850563527,453.9109833844545
-897.7313493050468,453.9535466550484
-899.482244947612,452.9675258375255
-896.8402320769634,453.4812752086722
-898.3401148857969,452.6852500524171
-897.5531842036613,456.050405739541
-898.4486631891377,453.193301778787
-898.4586346411838,452.74387787093116
-898.1135939417967,452.8758062761533
-899.2157567570009,454.0417943978611
-897.1594253929757,452.6699650887218
-898.9373545043118,453.60114261787385
-898.6244332316312,455.0227268612501
-897.6895195043058,453.70535419158136
-897.2421246891396,452.8228563964129
-897.9233221203419,454.3615065399234
-900.0569917445239,453.8134201587094
-897.7761662702853,454.90017895434096
-899.474900255465,453.8192249898144
-898.7256236417902,453.1991677476386
-898.6117407970614,454.2762935183523
-897.8494587701227,452.8577526828609
-898.4576416218908,453.2999431133808
-898.2246021734005,454.7506679834864
-897.7397514888844,453.1404085024106
-897.4541972155588,455.11855948628977
-896.1261518632143,455.7627323689999
-897.5110747603017,453.91427423094586
-898.2948062370206,453.69169356271817
-897.9766497665812,453.0050853177543
-899.6545182138094,454.5676536677253
-897.4954614766574,453.4609330803283
-896.5927147716582,455.1181964300801
-897.1767929655662,450.80049270213976
-897.4093984739475,455.81282390879363
-897.8647096032812,453.9159483594026
-898.4276832533467,453.90267901625907
-898.8836116667477,455.6710671317057
-898.2644658825251,453.0524097530888
-898.8586833299088,451.94929961052986
-899.1382044739876,454.24158907299056
-898.7836473166751,453.522139284829
-897.1965996582619,453.56859652984656
-898.2373500860011,453.36561611382064
-896.8996075619567,452.9653467935102
-898.0682194380646,453.5371603129746
-897.0340807280274,454.36210409732615
-898.378631716882,452.53993551355364
-898.6712373498415,452.6382165318924
-898.9857123416081,454.07794944198446
-897.5679575213109,453.8394981668818
-897.2900197255426,454.2237980330144
-897.9506112120408,454.26167936138324
-897.5439007849584,454.36456047142315
-897.639569710384,453.6667439975967
-896.87239960005,453.85183786955486
-898.4810337910268,453.1417728599719
-900.0270114428255,453.3984435599707
-896.4233997248467,454.68718493799827
-896.3959811940042,454.54028447588416
-897.3560594917424,454.52964099528225
-898.3027962003775,454.15687545473014
-897.7048838508208,455.0394072204364
-899.2019666857246,454.35426338283924
-897.7403863307349,454.9162920942958
-897.4023405965573,453.960213398956
-896.738426918773,453.3809605171689
-898.3501422300095,454.48702799933744
-899.5085288366507,453.88255252151566
-898.6815741669337,454.1454059633201
-898.1238483250733,453.28861093624715
-896.7560323264213,454.01303235894596
-899.2220035695424,452.369702456588
-897.773159809101,455.5252941097821
-897.4581762207218,454.26693722782227
-898.1690575666415,453.9477775817706
-897.6809809892611,453.9015656108591
-899.3829460665779,455.09257621648334
-897.5971942228397,453.6476941429265
-898.3621876260189,453.41921832240973
-898.3677595001701,454.34428134276806
-896.2642563046097,453.98053663497484
-898.2211755308774,453.80969223904333
-898.4152325972407,457.44617471621046
-897.9252724406108,453.6697827071366
-898.0982744412762,453.4120579081658
-897.9349921586382,453.58065167083134
-898.8219610097868,452.9655687737999
-896.7129941677827,454.9032001468121
-895.5613956374441,454.6510806857028
-897.8989949071114,454.9180014277374
-897.7026232182798,454.34653579567976
-898.0817025881414,454.92170250264235
-899.2891266884111,454.4831012622471
-897.1513518487752,455.51275635020676
-897.3735535448483,453.1533217712005
-899.2573037015292,454.98294840411313
-896.6801887939806,454.209122938773
-900.1924181054001,454.0954227771367
-898.3179294422556,453.334497292807
-897.8297119960428,455.9130450351312
-898.953452729407,454.3210956698887
-898.3399046446574,453.71565039231245
-898.0842503488892,453.3915089089745
-899.0412527827443,454.4813743084444
-898.2725401379435,453.99373958735515
-898.0383767314023,453.8070147990629
-898.7414202142782,454.6516636564532
-899.4037189302145,454.04071131489354
-898.7358399746267,453.6684691045952
-897.1077792129207,454.0078004396731
-898.9078293530463,453.72080020027965
-897.724722444578,455.3369780704105
-898.498015117521,454.50300184609154
-899.0919644876562,452.9493441864637
-896.8720115411211,454.53132689156473
-897.6153105306533,452.86377045997966
-897.7022828651441,455.1507072133132
-897.619199308513,455.06716273650886
-898.8319673820552,453.9845402375719
-897.0365220224235,454.84464836461024
-896.4067771606748,453.78077564766534
-896.4168016441716,454.04475116397407
-899.035087497407,455.304983098879
-898.0124508927676,455.8416949294461
-899.0038884806789,454.51012417164014
-898.0034098433949,453.66345068559434
-896.4782402211382,454.3510330751729
-899.3394644469538,454.23441751385576
-896.1284066687065,453.8737675936807
-896.7781987236496,453.89424962718687
-898.9523109774781,454.7521356256586
-896.8021257401853,454.80969912105286
-898.5042181789861,455.6041639852395
-896.9064558721495,453.9054561834617
-898.1148343022162,454.6220465357782
-899.6847467167565,453.5950834200837
